# Picco 1, Picco2, Segnale combinato
9.129073352923512630e+02,1.054007107269032531e+03,9.129073352923512630e+02
9.238727148847815442e+02,1.012502056276612734e+03,9.238727148847815442e+02
8.957993240734069786e+02,8.789154479547418077e+02,8.957993240734069786e+02
9.016621369351645399e+02,8.361763046517618250e+02,9.016621369351645399e+02
8.352857206531948577e+02,1.027532786252055757e+03,8.352857206531948577e+02
8.675042439601106707e+02,1.026767380924760118e+03,8.675042439601106707e+02
8.374458208331072910e+02,9.786329064732379948e+02,8.374458208331072910e+02
8.324466045034540684e+02,1.063519652895679428e+03,8.324466045034540684e+02
8.794538852844042367e+02,1.101503469472190318e+03,8.794538852844042367e+02
8.985676211776865330e+02,1.068293795818155331e+03,8.985676211776865330e+02
9.628755810576996055e+02,1.032862128453686182e+03,9.628755810576996055e+02
7.494871458000312714e+02,1.002506238557635015e+03,7.494871458000312714e+02
9.131619506683048257e+02,9.238185994789155302e+02,9.131619506683048257e+02
9.846151541430305087e+02,1.042660816489861872e+03,9.846151541430305087e+02
9.811027831694294719e+02,1.057327701407797576e+03,9.811027831694294719e+02
8.503747574047666831e+02,1.083883485863162377e+03,8.503747574047666831e+02
1.051913499953552218e+03,1.020990369310006372e+03,1.051913499953552218e+03
9.719467206859582120e+02,1.061173878239912938e+03,9.719467206859582120e+02
9.065180877664619175e+02,8.963121141996269898e+02,9.065180877664619175e+02
1.008527947200421067e+03,9.786477274277839342e+02,1.008527947200421067e+03
9.034029228543810177e+02,9.751291778539198276e+02,9.034029228543810177e+02
9.500350403409696582e+02,1.056542134626942243e+03,9.500350403409696582e+02
8.741952911007758757e+02,1.111170849285035047e+03,8.741952911007758757e+02
1.000170631446527636e+03,1.077288741679987425e+03,1.000170631446527636e+03
9.087209736964368858e+02,9.922244596194738051e+02,9.087209736964368858e+02
9.431535882696537101e+02,9.868900160748747794e+02,9.431535882696537101e+02
9.101518560247413916e+02,9.219923594894622738e+02,9.101518560247413916e+02
9.050618123141435944e+02,9.687469008917543078e+02,9.050618123141435944e+02
9.231253454209676192e+02,9.432804162741474556e+02,9.231253454209676192e+02
9.898017616955401081e+02,9.076950847642274312e+02,9.898017616955401081e+02
8.194038375628015274e+02,1.012103801560802367e+03,8.194038375628015274e+02
9.761615771561750989e+02,1.056087671508929589e+03,9.761615771561750989e+02
9.299561974764058050e+02,9.223858430429419286e+02,9.299561974764058050e+02
9.124816583000574610e+02,9.837952719580465555e+02,9.124816583000574610e+02
8.636960627442775831e+02,8.605361853058799397e+02,8.636960627442775831e+02
9.471429558148740853e+02,9.849721784389553250e+02,9.471429558148740853e+02
8.242526969827438279e+02,9.975185410916293449e+02,8.242526969827438279e+02
9.504425668850642523e+02,1.183216318692059986e+03,9.504425668850642523e+02
8.806218567775212023e+02,1.024859014998663497e+03,8.806218567775212023e+02
9.606312670648211451e+02,1.018216403997053249e+03,9.606312670648211451e+02
8.931918447992590018e+02,9.643148725649153903e+02,8.931918447992590018e+02
8.496339254144828601e+02,8.849898073233963487e+02,8.496339254144828601e+02
8.246399875433853595e+02,1.009025981126435681e+03,8.246399875433853595e+02
8.320694047319346964e+02,9.878255215763086881e+02,8.320694047319346964e+02
8.217706481984808988e+02,9.551917430626007217e+02,8.217706481984808988e+02
9.208118791631152362e+02,9.855163455896370124e+02,9.208118791631152362e+02
9.866327671618762452e+02,9.971081396513327491e+02,9.866327671618762452e+02
9.255896883727522209e+02,9.336330051245035975e+02,9.255896883727522209e+02
9.512384581284570686e+02,1.052580192110631742e+03,9.512384581284570686e+02
8.677953731324161026e+02,9.855075655899424873e+02,8.677953731324161026e+02
9.547714330315924371e+02,9.734278402135042825e+02,9.547714330315924371e+02
8.454657630344194104e+02,1.002736029669384379e+03,8.454657630344194104e+02
9.617136254516026383e+02,1.010581549905538623e+03,9.617136254516026383e+02
9.034892587941492366e+02,1.026158063391420001e+03,9.034892587941492366e+02
8.871853566259982244e+02,1.000462418329850834e+03,8.871853566259982244e+02
9.106767060242847265e+02,9.249347389190161266e+02,9.106767060242847265e+02
8.969050513726036797e+02,1.012813538796032844e+03,8.969050513726036797e+02
1.030720552403611237e+03,8.524513413807499091e+02,1.030720552403611237e+03
9.193511052266657089e+02,8.528541715051245546e+02,9.193511052266657089e+02
9.962915408248296671e+02,1.018005845579584729e+03,9.962915408248296671e+02
9.943852859534368918e+02,1.049171574635188790e+03,9.943852859534368918e+02
7.825430675623429124e+02,1.034328792805741159e+03,7.825430675623429124e+02
8.487136757814200791e+02,9.482199994952234192e+02,8.487136757814200791e+02
9.242953104695156981e+02,1.049936618273341082e+03,9.242953104695156981e+02
9.241773882429191644e+02,1.053362354316197752e+03,9.241773882429191644e+02
7.996165729537599418e+02,9.737411365764000948e+02,7.996165729537599418e+02
9.741767239596744048e+02,8.813383295031504758e+02,9.741767239596744048e+02
9.482924861555535472e+02,9.811111167182317558e+02,9.482924861555535472e+02
9.327232060369210558e+02,1.059135718898370669e+03,9.327232060369210558e+02
9.735380301057459747e+02,8.542152723260826406e+02,9.735380301057459747e+02
9.612574083473078872e+02,1.054555335066512498e+03,9.612574083473078872e+02
1.021488666298603107e+03,1.055820938204326922e+03,1.021488666298603107e+03
7.801268989503885223e+02,1.031216765450978528e+03,7.801268989503885223e+02
8.677945847016547987e+02,9.093673112058564811e+02,8.677945847016547987e+02
8.683585405471242211e+02,1.057140695017494636e+03,8.683585405471242211e+02
7.854852708488409689e+02,9.698573622809381050e+02,7.854852708488409689e+02
9.730116677965932013e+02,9.804928734387819986e+02,9.730116677965932013e+02
8.777650021491299412e+02,1.069476769370115107e+03,8.777650021491299412e+02
7.856552658137508161e+02,1.117648369264159783e+03,7.856552658137508161e+02
1.008651736621368514e+03,9.646807952012649139e+02,1.008651736621368514e+03
8.296864642082739465e+02,8.990886029972225515e+02,8.296864642082739465e+02
8.992551257669648521e+02,9.811173307251632423e+02,8.992551257669648521e+02
9.092747424323106316e+02,9.912341814437239691e+02,9.092747424323106316e+02
9.538643988749296341e+02,1.074839691310540047e+03,9.538643988749296341e+02
