# Picco 1, Picco2, Segnale combinato
9.324008676214702973e+02,1.080158837846931647e+03,9.324008676214702973e+02
1.023587048194123099e+03,1.267759811472940783e+03,1.023587048194123099e+03
9.995321701792308886e+02,1.227549507263894384e+03,9.995321701792308886e+02
9.998581635969673016e+02,1.163058956317493539e+03,9.998581635969673016e+02
9.933311436675875257e+02,1.116428825163832698e+03,9.933311436675875257e+02
9.576306733096906783e+02,1.214538300906801396e+03,9.576306733096906783e+02
1.099981666817092901e+03,1.143799749123783386e+03,1.099981666817092901e+03
1.041467182225688475e+03,1.197896005626462511e+03,1.041467182225688475e+03
1.065703554796825529e+03,1.238250772153691969e+03,1.065703554796825529e+03
1.019267769383183804e+03,1.235348899867496357e+03,1.019267769383183804e+03
1.047436898607379817e+03,1.168210702548408335e+03,1.047436898607379817e+03
9.841260526948333336e+02,1.131941755811145867e+03,9.841260526948333336e+02
9.669376008126583883e+02,1.173119036910488830e+03,9.669376008126583883e+02
1.131611178143000643e+03,1.187578331156537615e+03,1.131611178143000643e+03
1.114062188454456873e+03,1.265240369251540415e+03,1.114062188454456873e+03
1.122797663491709272e+03,1.163358365022702174e+03,1.122797663491709272e+03
1.044005208732889059e+03,1.195121025904917133e+03,1.044005208732889059e+03
1.030711675971664590e+03,1.080465499613978182e+03,1.030711675971664590e+03
9.981144799615010470e+02,1.135720570418220404e+03,9.981144799615010470e+02
1.016942000968580942e+03,1.132407746454063499e+03,1.016942000968580942e+03
1.101420633934504394e+03,1.184082793134952453e+03,1.101420633934504394e+03
1.084623254418093893e+03,1.209213154727041911e+03,1.084623254418093893e+03
1.018284076396495720e+03,1.071920632810109510e+03,1.018284076396495720e+03
1.126163920207427964e+03,1.211732262687875618e+03,1.126163920207427964e+03
1.063913116426715078e+03,1.168940588634375672e+03,1.063913116426715078e+03
1.040423950644396427e+03,1.221774476269683873e+03,1.040423950644396427e+03
1.063145038228275780e+03,1.192314234673401643e+03,1.063145038228275780e+03
1.083901164684639753e+03,1.184835438270222312e+03,1.083901164684639753e+03
1.108180683058106069e+03,1.092526307916063843e+03,1.108180683058106069e+03
1.034093781793714470e+03,1.124367068444472579e+03,1.034093781793714470e+03
1.038256960703842196e+03,1.246754690615251320e+03,1.038256960703842196e+03
1.035358781929449378e+03,9.871921372225718869e+02,1.035358781929449378e+03
1.014996984663707281e+03,1.141608792713301909e+03,1.014996984663707281e+03
9.829718964809394492e+02,1.163567884342684238e+03,9.829718964809394492e+02
1.098511867823077864e+03,1.083024477164075734e+03,1.098511867823077864e+03
1.117576584901383740e+03,1.028311490809891211e+03,1.117576584901383740e+03
1.079083952756603821e+03,1.112485825558786928e+03,1.079083952756603821e+03
1.063612310962339961e+03,1.205263439262874272e+03,1.063612310962339961e+03
1.061014479146585472e+03,1.134541997757832178e+03,1.061014479146585472e+03
1.018148027861893070e+03,1.187649009919922719e+03,1.018148027861893070e+03
1.093437060514142104e+03,1.236886235442012321e+03,1.093437060514142104e+03
9.442966826405756819e+02,1.303258352170687203e+03,9.442966826405756819e+02
1.036933287230289125e+03,1.170605459675304019e+03,1.036933287230289125e+03
9.614425407498461027e+02,1.040527186434090481e+03,9.614425407498461027e+02
8.950360924630545014e+02,1.186275294029684574e+03,8.950360924630545014e+02
1.053539961355261994e+03,1.120090236437558815e+03,1.053539961355261994e+03
1.133916725176317868e+03,1.044158059397894704e+03,1.133916725176317868e+03
1.029888789726125196e+03,1.004802458182346072e+03,1.029888789726125196e+03
9.472521311390898973e+02,1.229139315487115709e+03,9.472521311390898973e+02
